province,industry,year,employment,exposure
北京,租赁和商务服务业,2018,81.3,0.47578153570443577
北京,科学研究和技术服务业,2018,71.7,0.3957922605974184
北京,水利、环境和公共设施管理业,2018,12.2,0.5811363001515862
北京,居民服务、修理和其他服务业,2018,11.4,0.6329928585763148
北京,教育业,2018,55.8,0.3110199808341884
北京,卫生和社会工作,2018,30.5,0.3910500687036733
北京,文化、体育和娱乐业,2018,19.0,0.49574940735891965
北京,公共管理、社会保障和社会组织,2018,48.2,0.2793208238428194
北京,农林牧渔业,2017,3.4,0.46712666401014213
北京,采矿业,2017,4.1,0.5125208943995355
北京,制造业,2017,82.4,0.6847175650925181
北京,电力、热力、燃气及水生产和供应业,2017,9.0,0.5801516371950981
北京,建筑业,2017,46.6,0.6347082232359608
北京,交通运输、仓储和邮政业,2017,57.7,0.5359857648246004
北京,信息传输、软件和信息技术服务业,2017,77.4,0.30552326914336103
北京,批发和零售业,2017,76.8,0.41448412652779204
北京,住宿和餐饮业,2017,31.1,0.7053722687093864
北京,金融业,2017,54.4,0.2464877853992743
北京,房地产业,2017,44.3,0.29801142930015084
北京,租赁和商务服务业,2017,88.3,0.47578153570443577
北京,科学研究和技术服务业,2017,71.2,0.3957922605974184
北京,水利、环境和公共设施管理业,2017,10.7,0.5811363001515862
北京,居民服务、修理和其他服务业,2017,8.6,0.6329928585763148
北京,教育业,2017,50.6,0.3110199808341884
北京,卫生和社会工作,2017,29.3,0.3910500687036733
北京,文化、体育和娱乐业,2017,19.0,0.49574940735891965
北京,公共管理、社会保障和社会组织,2017,47.8,0.2793208238428194
北京,农林牧渔业,2016,3.7,0.46712666401014213
北京,采矿业,2016,4.5,0.5125208943995355
北京,制造业,2016,86.9,0.6847175650925181
北京,电力、热力、燃气及水生产和供应业,2016,9.1,0.5801516371950981
北京,建筑业,2016,45.9,0.6347082232359608
北京,交通运输、仓储和邮政业,2016,58.2,0.5359857648246004
北京,信息传输、软件和信息技术服务业,2016,69.2,0.30552326914336103
北京,批发和零售业,2016,78.4,0.41448412652779204
北京,住宿和餐饮业,2016,29.4,0.7053722687093864
北京,金融业,2016,51.4,0.2464877853992743
北京,房地产业,2016,43.9,0.29801142930015084
北京,租赁和商务服务业,2016,80.1,0.47578153570443577
北京,科学研究和技术服务业,2016,69.0,0.3957922605974184
北京,水利、环境和公共设施管理业,2016,10.3,0.5811363001515862
北京,居民服务、修理和其他服务业,2016,8.6,0.6329928585763148
北京,教育业,2016,48.6,0.3110199808341884
北京,卫生和社会工作,2016,28.6,0.3910500687036733
北京,文化、体育和娱乐业,2016,18.7,0.49574940735891965
北京,公共管理、社会保障和社会组织,2016,47.0,0.2793208238428194
北京,农林牧渔业,2015,3.9,0.46712666401014213
北京,采矿业,2015,5.3,0.5125208943995355
北京,制造业,2015,92.2,0.6847175650925181
北京,电力、热力、燃气及水生产和供应业,2015,8.2,0.5801516371950981
北京,建筑业,2015,45.3,0.6347082232359608
北京,交通运输、仓储和邮政业,2015,60.0,0.5359857648246004
北京,信息传输、软件和信息技术服务业,2015,68.0,0.30552326914336103
北京,批发和零售业,2015,77.1,0.41448412652779204
北京,住宿和餐饮业,2015,29.8,0.7053722687093864
北京,金融业,2015,47.2,0.2464877853992743
北京,房地产业,2015,42.2,0.29801142930015084
北京,租赁和商务服务业,2015,80.1,0.47578153570443577
北京,科学研究和技术服务业,2015,59.3,0.3957922605974184
北京,水利、环境和公共设施管理业,2015,10.2,0.5811363001515862
北京,居民服务、修理和其他服务业,2015,9.0,0.6329928585763148
北京,教育业,2015,47.3,0.3110199808341884
北京,卫生和社会工作,2015,27.3,0.3910500687036733
北京,文化、体育和娱乐业,2015,18.3,0.49574940735891965
北京,公共管理、社会保障和社会组织,2015,46.7,0.2793208238428194
北京,农林牧渔业,2014,3.2,0.46712666401014213
北京,采矿业,2014,6.1,0.5125208943995355
北京,制造业,2014,100.0,0.6847175650925181
北京,电力、热力、燃气及水生产和供应业,2014,8.2,0.5801516371950981
北京,建筑业,2014,45.6,0.6347082232359608
北京,交通运输、仓储和邮政业,2014,60.2,0.5359857648246004
北京,信息传输、软件和信息技术服务业,2014,61.1,0.30552326914336103
北京,批发和零售业,2014,72.3,0.41448412652779204
北京,住宿和餐饮业,2014,30.3,0.7053722687093864
北京,金融业,2014,43.2,0.2464877853992743
北京,房地产业,2014,41.0,0.29801142930015084
北京,租赁和商务服务业,2014,70.8,0.47578153570443577
北京,科学研究和技术服务业,2014,59.8,0.3957922605974184
北京,水利、环境和公共设施管理业,2014,9.9,0.5811363001515862
北京,居民服务、修理和其他服务业,2014,8.8,0.6329928585763148
北京,教育业,2014,45.8,0.3110199808341884
北京,卫生和社会工作,2014,25.4,0.3910500687036733
北京,文化、体育和娱乐业,2014,17.4,0.49574940735891965
北京,公共管理、社会保障和社会组织,2014,46.7,0.2793208238428194
北京,农林牧渔业,2013,3.1,0.46712666401014213
北京,采矿业,2013,6.8,0.5125208943995355
北京,制造业,2013,103.5,0.6847175650925181
北京,电力、热力、燃气及水生产和供应业,2013,8.7,0.5801516371950981
北京,建筑业,2013,43.9,0.6347082232359608
北京,交通运输、仓储和邮政业,2013,59.2,0.5359857648246004
北京,信息传输、软件和信息技术服务业,2013,58.2,0.30552326914336103
北京,批发和零售业,2013,68.8,0.41448412652779204
北京,住宿和餐饮业,2013,31.0,0.7053722687093864
北京,金融业,2013,39.1,0.2464877853992743
北京,房地产业,2013,40.6,0.29801142930015084
北京,租赁和商务服务业,2013,66.2,0.47578153570443577
北京,科学研究和技术服务业,2013,59.7,0.3957922605974184
北京,水利、环境和公共设施管理业,2013,9.8,0.5811363001515862
北京,居民服务、修理和其他服务业,2013,9.1,0.6329928585763148
北京,教育业,2013,46.1,0.3110199808341884
北京,卫生和社会工作,2013,24.8,0.3910500687036733
北京,文化、体育和娱乐业,2013,18.1,0.49574940735891965
北京,公共管理、社会保障和社会组织,2013,45.5,0.2793208238428194
北京,农林牧渔业,2012,2.5,0.46712666401014213
北京,采矿业,2012,6.9,0.5125208943995355
北京,制造业,2012,108.0,0.6847175650925181
北京,电力、热力、燃气及水生产和供应业,2012,8.9,0.5801516371950981
北京,建筑业,2012,42.7,0.6347082232359608
北京,交通运输、仓储和邮政业,2012,57.8,0.5359857648246004
北京,信息传输、软件和信息技术服务业,2012,52.6,0.30552326914336103
北京,批发和零售业,2012,68.6,0.41448412652779204
北京,住宿和餐饮业,2012,32.0,0.7053722687093864
北京,金融业,2012,37.6,0.2464877853992743
北京,房地产业,2012,37.1,0.29801142930015084
北京,租赁和商务服务业,2012,61.4,0.47578153570443577
北京,科学研究和技术服务业,2012,54.0,0.3957922605974184
北京,水利、环境和公共设施管理业,2012,9.4,0.5811363001515862
北京,居民服务、修理和其他服务业,2012,8.6,0.6329928585763148
北京,教育业,2012,44.4,0.3110199808341884
北京,卫生和社会工作,2012,23.0,0.3910500687036733
北京,文化、体育和娱乐业,2012,17.1,0.49574940735891965
北京,公共管理、社会保障和社会组织,2012,44.7,0.2793208238428194
北京,农林牧渔业,2011,2.4,0.46712666401014213
北京,采矿业,2011,6.7,0.5125208943995355
北京,制造业,2011,107.8,0.6847175650925181
北京,电力、热力、燃气及水生产和供应业,2011,9.0,0.5801516371950981
北京,建筑业,2011,42.5,0.6347082232359608
北京,交通运输、仓储和邮政业,2011,57.4,0.5359857648246004
北京,信息传输、软件和信息技术服务业,2011,49.1,0.30552326914336103
北京,批发和零售业,2011,63.6,0.41448412652779204
北京,住宿和餐饮业,2011,29.2,0.7053722687093864
北京,金融业,2011,32.9,0.2464877853992743
北京,房地产业,2011,35.1,0.29801142930015084
北京,租赁和商务服务业,2011,58.7,0.47578153570443577
北京,科学研究和技术服务业,2011,50.6,0.3957922605974184
北京,水利、环境和公共设施管理业,2011,9.0,0.5811363001515862
北京,居民服务、修理和其他服务业,2011,7.3,0.6329928585763148
北京,教育业,2011,42.6,0.3110199808341884
北京,卫生和社会工作,2011,22.4,0.3910500687036733
北京,文化、体育和娱乐业,2011,16.5,0.49574940735891965
北京,公共管理、社会保障和社会组织,2011,43.1,0.2793208238428194
北京,农林牧渔业,2010,3.2,0.46712666401014213
北京,采矿业,2010,4.5,0.5125208943995355
北京,制造业,2010,100.6,0.6847175650925181
北京,电力、热力、燃气及水生产和供应业,2010,6.8,0.5801516371950981
北京,建筑业,2010,39.4,0.6347082232359608
北京,交通运输、仓储和邮政业,2010,51.0,0.5359857648246004
北京,信息传输、软件和信息技术服务业,2010,41.7,0.30552326914336103
北京,批发和零售业,2010,55.4,0.41448412652779204
北京,住宿和餐饮业,2010,28.0,0.7053722687093864
北京,金融业,2010,27.2,0.2464877853992743
北京,房地产业,2010,31.5,0.29801142930015084
北京,租赁和商务服务业,2010,77.8,0.47578153570443577
北京,科学研究和技术服务业,2010,45.7,0.3957922605974184
北京,水利、环境和公共设施管理业,2010,8.8,0.5811363001515862
北京,居民服务、修理和其他服务业,2010,7.4,0.6329928585763148
北京,教育业,2010,40.6,0.3110199808341884
北京,卫生和社会工作,2010,20.7,0.3910500687036733
北京,文化、体育和娱乐业,2010,15.3,0.49574940735891965
北京,公共管理、社会保障和社会组织,2010,41.1,0.2793208238428194
北京,农林牧渔业,2009,3.2,0.46712666401014213
北京,采矿业,2009,5.0,0.5125208943995355
北京,制造业,2009,99.5,0.6847175650925181
北京,电力、热力、燃气及水生产和供应业,2009,6.6,0.5801516371950981
北京,建筑业,2009,34.1,0.6347082232359608
北京,交通运输、仓储和邮政业,2009,50.1,0.5359857648246004
北京,信息传输、软件和信息技术服务业,2009,36.2,0.30552326914336103
北京,批发和零售业,2009,50.2,0.41448412652779204
北京,住宿和餐饮业,2009,28.3,0.7053722687093864
北京,金融业,2009,25.4,0.2464877853992743
北京,房地产业,2009,30.1,0.29801142930015084
北京,租赁和商务服务业,2009,72.9,0.47578153570443577
北京,科学研究和技术服务业,2009,43.8,0.3957922605974184
北京,水利、环境和公共设施管理业,2009,8.8,0.5811363001515862
北京,居民服务、修理和其他服务业,2009,7.6,0.6329928585763148
北京,教育业,2009,41.7,0.3110199808341884
北京,卫生和社会工作,2009,20.1,0.3910500687036733
北京,文化、体育和娱乐业,2009,15.8,0.49574940735891965
北京,公共管理、社会保障和社会组织,2009,40.0,0.2793208238428194
北京,农林牧渔业,2008,2.6,0.46712666401014213
北京,采矿业,2008,4.5,0.5125208943995355
北京,制造业,2008,96.3,0.6847175650925181
北京,电力、热力、燃气及水生产和供应业,2008,6.6,0.5801516371950981
北京,建筑业,2008,32.8,0.6347082232359608
北京,交通运输、仓储和邮政业,2008,47.7,0.5359857648246004
北京,信息传输、软件和信息技术服务业,2008,33.4,0.30552326914336103
北京,批发和零售业,2008,43.6,0.41448412652779204
北京,住宿和餐饮业,2008,26.0,0.7053722687093864
北京,金融业,2008,22.7,0.2464877853992743
北京,房地产业,2008,28.8,0.29801142930015084
北京,租赁和商务服务业,2008,62.8,0.47578153570443577
北京,科学研究和技术服务业,2008,40.1,0.3957922605974184
北京,水利、环境和公共设施管理业,2008,8.1,0.5811363001515862
北京,居民服务、修理和其他服务业,2008,6.6,0.6329928585763148
北京,教育业,2008,39.9,0.3110199808341884
北京,卫生和社会工作,2008,18.7,0.3910500687036733
北京,文化、体育和娱乐业,2008,14.9,0.49574940735891965
北京,公共管理、社会保障和社会组织,2008,34.0,0.2793208238428194
吉林,农林牧渔业,2024,5.0,0.46712666401014213
吉林,采矿业,2024,4.6,0.5125208943995355
吉林,制造业,2024,39.0,0.6847175650925181
吉林,电力、热力、燃气及水生产和供应业,2024,8.5,0.5801516371950981
吉林,建筑业,2024,9.7,0.6347082232359608
吉林,交通运输、仓储和邮政业,2024,12.2,0.5359857648246004
吉林,信息传输、软件和信息技术服务业,2024,3.8,0.30552326914336103
吉林,批发和零售业,2024,7.8,0.41448412652779204
吉林,住宿和餐饮业,2024,1.8,0.7053722687093864
吉林,金融业,2024,15.6,0.2464877853992743
吉林,房地产业,2024,4.6,0.29801142930015084
吉林,租赁和商务服务业,2024,5.7,0.47578153570443577
吉林,科学研究和技术服务业,2024,6.4,0.3957922605974184
吉林,水利、环境和公共设施管理业,2024,7.8,0.5811363001515862
吉林,居民服务、修理和其他服务业,2024,0.9,0.6329928585763148
吉林,教育业,2024,35.5,0.3110199808341884
吉林,卫生和社会工作,2024,21.8,0.3910500687036733
吉林,文化、体育和娱乐业,2024,3.7,0.49574940735891965
吉林,公共管理、社会保障和社会组织,2024,46.0,0.2793208238428194
吉林,农林牧渔业,2023,5.3,0.46712666401014213
吉林,采矿业,2023,5.0,0.5125208943995355
吉林,制造业,2023,40.9,0.6847175650925181
吉林,电力、热力、燃气及水生产和供应业,2023,8.8,0.5801516371950981
吉林,建筑业,2023,11.7,0.6347082232359608
吉林,交通运输、仓储和邮政业,2023,13.8,0.5359857648246004
吉林,信息传输、软件和信息技术服务业,2023,4.6,0.30552326914336103
吉林,批发和零售业,2023,7.7,0.41448412652779204
吉林,住宿和餐饮业,2023,1.8,0.7053722687093864
吉林,金融业,2023,15.1,0.2464877853992743
吉林,房地产业,2023,4.3,0.29801142930015084
吉林,租赁和商务服务业,2023,4.5,0.47578153570443577
吉林,科学研究和技术服务业,2023,5.9,0.3957922605974184
吉林,水利、环境和公共设施管理业,2023,6.0,0.5811363001515862
吉林,居民服务、修理和其他服务业,2023,1.1,0.6329928585763148
吉林,教育业,2023,34.6,0.3110199808341884
吉林,卫生和社会工作,2023,21.2,0.3910500687036733
吉林,文化、体育和娱乐业,2023,3.0,0.49574940735891965
吉林,公共管理、社会保障和社会组织,2023,38.8,0.2793208238428194
吉林,农林牧渔业,2022,5.2,0.46712666401014213
吉林,采矿业,2022,5.4,0.5125208943995355
吉林,制造业,2022,41.2,0.6847175650925181
吉林,电力、热力、燃气及水生产和供应业,2022,9.6,0.5801516371950981
吉林,建筑业,2022,11.9,0.6347082232359608
吉林,交通运输、仓储和邮政业,2022,15.1,0.5359857648246004
吉林,信息传输、软件和信息技术服务业,2022,4.9,0.30552326914336103
吉林,批发和零售业,2022,8.2,0.41448412652779204
吉林,住宿和餐饮业,2022,1.7,0.7053722687093864
吉林,金融业,2022,17.0,0.2464877853992743
吉林,房地产业,2022,4.5,0.29801142930015084
吉林,租赁和商务服务业,2022,4.2,0.47578153570443577
吉林,科学研究和技术服务业,2022,6.3,0.3957922605974184
吉林,水利、环境和公共设施管理业,2022,5.9,0.5811363001515862
吉林,居民服务、修理和其他服务业,2022,1.5,0.6329928585763148
吉林,教育业,2022,35.0,0.3110199808341884
吉林,卫生和社会工作,2022,21.9,0.3910500687036733
吉林,文化、体育和娱乐业,2022,3.0,0.49574940735891965
吉林,公共管理、社会保障和社会组织,2022,39.8,0.2793208238428194
吉林,农林牧渔业,2021,5.8,0.46712666401014213
吉林,采矿业,2021,6.0,0.5125208943995355
吉林,制造业,2021,44.9,0.6847175650925181
吉林,电力、热力、燃气及水生产和供应业,2021,9.5,0.5801516371950981
吉林,建筑业,2021,13.0,0.6347082232359608
吉林,交通运输、仓储和邮政业,2021,15.8,0.5359857648246004
吉林,信息传输、软件和信息技术服务业,2021,4.5,0.30552326914336103
吉林,批发和零售业,2021,8.5,0.41448412652779204
吉林,住宿和餐饮业,2021,1.9,0.7053722687093864
吉林,金融业,2021,20.3,0.2464877853992743
吉林,房地产业,2021,5.0,0.29801142930015084
吉林,租赁和商务服务业,2021,4.5,0.47578153570443577
吉林,科学研究和技术服务业,2021,6.9,0.3957922605974184
吉林,水利、环境和公共设施管理业,2021,6.0,0.5811363001515862
吉林,居民服务、修理和其他服务业,2021,1.5,0.6329928585763148
吉林,教育业,2021,36.2,0.3110199808341884
吉林,卫生和社会工作,2021,22.1,0.3910500687036733
吉林,文化、体育和娱乐业,2021,3.0,0.49574940735891965
吉林,公共管理、社会保障和社会组织,2021,39.5,0.2793208238428194
吉林,农林牧渔业,2020,5.1,0.46712666401014213
吉林,采矿业,2020,7.4,0.5125208943995355
吉林,制造业,2020,45.4,0.6847175650925181
吉林,电力、热力、燃气及水生产和供应业,2020,9.5,0.5801516371950981
吉林,建筑业,2020,13.3,0.6347082232359608
吉林,交通运输、仓储和邮政业,2020,16.5,0.5359857648246004
吉林,信息传输、软件和信息技术服务业,2020,4.4,0.30552326914336103
吉林,批发和零售业,2020,9.3,0.41448412652779204
吉林,住宿和餐饮业,2020,1.9,0.7053722687093864
吉林,金融业,2020,21.1,0.2464877853992743
吉林,房地产业,2020,5.4,0.29801142930015084
吉林,租赁和商务服务业,2020,5.1,0.47578153570443577
吉林,科学研究和技术服务业,2020,7.3,0.3957922605974184
吉林,水利、环境和公共设施管理业,2020,5.7,0.5811363001515862
吉林,居民服务、修理和其他服务业,2020,1.8,0.6329928585763148
吉林,教育业,2020,35.9,0.3110199808341884
吉林,卫生和社会工作,2020,21.2,0.3910500687036733
吉林,文化、体育和娱乐业,2020,3.0,0.49574940735891965
吉林,公共管理、社会保障和社会组织,2020,38.4,0.2793208238428194
吉林,农林牧渔业,2019,7.0,0.46712666401014213
吉林,采矿业,2019,8.6,0.5125208943995355
吉林,制造业,2019,50.8,0.6847175650925181
吉林,电力、热力、燃气及水生产和供应业,2019,10.4,0.5801516371950981
吉林,建筑业,2019,14.9,0.6347082232359608
吉林,交通运输、仓储和邮政业,2019,16.3,0.5359857648246004
吉林,信息传输、软件和信息技术服务业,2019,5.6,0.30552326914336103
吉林,批发和零售业,2019,10.4,0.41448412652779204
吉林,住宿和餐饮业,2019,2.3,0.7053722687093864
吉林,金融业,2019,17.5,0.2464877853992743
吉林,房地产业,2019,6.1,0.29801142930015084
吉林,租赁和商务服务业,2019,6.4,0.47578153570443577
吉林,科学研究和技术服务业,2019,7.8,0.3957922605974184
吉林,水利、环境和公共设施管理业,2019,6.8,0.5811363001515862
吉林,居民服务、修理和其他服务业,2019,1.8,0.6329928585763148
吉林,教育业,2019,37.2,0.3110199808341884
吉林,卫生和社会工作,2019,21.2,0.3910500687036733
吉林,文化、体育和娱乐业,2019,3.3,0.49574940735891965
吉林,公共管理、社会保障和社会组织,2019,42.8,0.2793208238428194
吉林,农林牧渔业,2018,9.7,0.46712666401014213
吉林,采矿业,2018,9.4,0.5125208943995355
吉林,制造业,2018,56.9,0.6847175650925181
吉林,电力、热力、燃气及水生产和供应业,2018,10.2,0.5801516371950981
吉林,建筑业,2018,18.5,0.6347082232359608
吉林,交通运输、仓储和邮政业,2018,14.9,0.5359857648246004
吉林,信息传输、软件和信息技术服务业,2018,5.8,0.30552326914336103
吉林,批发和零售业,2018,11.2,0.41448412652779204
吉林,住宿和餐饮业,2018,2.3,0.7053722687093864
吉林,金融业,2018,13.4,0.2464877853992743
吉林,房地产业,2018,6.1,0.29801142930015084
吉林,租赁和商务服务业,2018,6.6,0.47578153570443577
吉林,科学研究和技术服务业,2018,7.3,0.3957922605974184
吉林,水利、环境和公共设施管理业,2018,7.2,0.5811363001515862
吉林,居民服务、修理和其他服务业,2018,2.0,0.6329928585763148
吉林,教育业,2018,35.9,0.3110199808341884
吉林,卫生和社会工作,2018,19.9,0.3910500687036733
吉林,文化、体育和娱乐业,2018,3.7,0.49574940735891965
吉林,公共管理、社会保障和社会组织,2018,38.2,0.2793208238428194
吉林,农林牧渔业,2017,11.4,0.46712666401014213
吉林,采矿业,2017,12.2,0.5125208943995355
吉林,制造业,2017,70.9,0.6847175650925181
吉林,电力、热力、燃气及水生产和供应业,2017,11.9,0.5801516371950981
吉林,建筑业,2017,23.7,0.6347082232359608
吉林,交通运输、仓储和邮政业,2017,16.2,0.5359857648246004
吉林,信息传输、软件和信息技术服务业,2017,6.3,0.30552326914336103
吉林,批发和零售业,2017,11.4,0.41448412652779204
吉林,住宿和餐饮业,2017,2.8,0.7053722687093864
吉林,金融业,2017,12.2,0.2464877853992743
吉林,房地产业,2017,6.9,0.29801142930015084
吉林,租赁和商务服务业,2017,6.8,0.47578153570443577
吉林,科学研究和技术服务业,2017,7.7,0.3957922605974184
吉林,水利、环境和公共设施管理业,2017,8.5,0.5811363001515862
吉林,居民服务、修理和其他服务业,2017,2.6,0.6329928585763148
吉林,教育业,2017,36.1,0.3110199808341884
吉林,卫生和社会工作,2017,19.6,0.3910500687036733
吉林,文化、体育和娱乐业,2017,3.7,0.49574940735891965
吉林,公共管理、社会保障和社会组织,2017,36.2,0.2793208238428194
吉林,农林牧渔业,2016,12.5,0.46712666401014213
吉林,采矿业,2016,13.1,0.5125208943995355
吉林,制造业,2016,81.9,0.6847175650925181
吉林,电力、热力、燃气及水生产和供应业,2016,12.3,0.5801516371950981
吉林,建筑业,2016,27.3,0.6347082232359608
吉林,交通运输、仓储和邮政业,2016,16.1,0.5359857648246004
吉林,信息传输、软件和信息技术服务业,2016,6.4,0.30552326914336103
吉林,批发和零售业,2016,11.6,0.41448412652779204
吉林,住宿和餐饮业,2016,2.8,0.7053722687093864
吉林,金融业,2016,12.1,0.2464877853992743
吉林,房地产业,2016,6.8,0.29801142930015084
吉林,租赁和商务服务业,2016,5.8,0.47578153570443577
吉林,科学研究和技术服务业,2016,7.6,0.3957922605974184
吉林,水利、环境和公共设施管理业,2016,8.5,0.5811363001515862
吉林,居民服务、修理和其他服务业,2016,2.5,0.6329928585763148
吉林,教育业,2016,36.2,0.3110199808341884
吉林,卫生和社会工作,2016,18.7,0.3910500687036733
吉林,文化、体育和娱乐业,2016,3.5,0.49574940735891965
吉林,公共管理、社会保障和社会组织,2016,36.3,0.2793208238428194
吉林,农林牧渔业,2015,12.8,0.46712666401014213
吉林,采矿业,2015,14.1,0.5125208943995355
吉林,制造业,2015,84.2,0.6847175650925181
吉林,电力、热力、燃气及水生产和供应业,2015,13.0,0.5801516371950981
吉林,建筑业,2015,29.3,0.6347082232359608
吉林,交通运输、仓储和邮政业,2015,16.6,0.5359857648246004
吉林,信息传输、软件和信息技术服务业,2015,6.6,0.30552326914336103
吉林,批发和零售业,2015,11.4,0.41448412652779204
吉林,住宿和餐饮业,2015,3.0,0.7053722687093864
吉林,金融业,2015,11.8,0.2464877853992743
吉林,房地产业,2015,6.0,0.29801142930015084
吉林,租赁和商务服务业,2015,5.0,0.47578153570443577
吉林,科学研究和技术服务业,2015,7.5,0.3957922605974184
吉林,水利、环境和公共设施管理业,2015,8.3,0.5811363001515862
吉林,居民服务、修理和其他服务业,2015,2.2,0.6329928585763148
吉林,教育业,2015,36.1,0.3110199808341884
吉林,卫生和社会工作,2015,18.1,0.3910500687036733
吉林,文化、体育和娱乐业,2015,3.6,0.49574940735891965
吉林,公共管理、社会保障和社会组织,2015,35.5,0.2793208238428194
吉林,农林牧渔业,2014,13.3,0.46712666401014213
吉林,采矿业,2014,14.3,0.5125208943995355
吉林,制造业,2014,86.7,0.6847175650925181
吉林,电力、热力、燃气及水生产和供应业,2014,13.5,0.5801516371950981
吉林,建筑业,2014,33.2,0.6347082232359608
吉林,交通运输、仓储和邮政业,2014,16.4,0.5359857648246004
吉林,信息传输、软件和信息技术服务业,2014,6.6,0.30552326914336103
吉林,批发和零售业,2014,12.5,0.41448412652779204
吉林,住宿和餐饮业,2014,3.0,0.7053722687093864
吉林,金融业,2014,11.5,0.2464877853992743
吉林,房地产业,2014,6.3,0.29801142930015084
吉林,租赁和商务服务业,2014,5.8,0.47578153570443577
吉林,科学研究和技术服务业,2014,7.9,0.3957922605974184
吉林,水利、环境和公共设施管理业,2014,8.2,0.5811363001515862
吉林,居民服务、修理和其他服务业,2014,1.7,0.6329928585763148
吉林,教育业,2014,36.6,0.3110199808341884
吉林,卫生和社会工作,2014,17.9,0.3910500687036733
吉林,文化、体育和娱乐业,2014,3.5,0.49574940735891965
吉林,公共管理、社会保障和社会组织,2014,35.6,0.2793208238428194
吉林,农林牧渔业,2013,13.7,0.46712666401014213
吉林,采矿业,2013,15.4,0.5125208943995355
吉林,制造业,2013,88.4,0.6847175650925181
吉林,电力、热力、燃气及水生产和供应业,2013,14.0,0.5801516371950981
吉林,建筑业,2013,33.9,0.6347082232359608
吉林,交通运输、仓储和邮政业,2013,17.2,0.5359857648246004
吉林,信息传输、软件和信息技术服务业,2013,6.7,0.30552326914336103
吉林,批发和零售业,2013,12.9,0.41448412652779204
吉林,住宿和餐饮业,2013,3.3,0.7053722687093864
吉林,金融业,2013,11.0,0.2464877853992743
吉林,房地产业,2013,5.7,0.29801142930015084
吉林,租赁和商务服务业,2013,5.5,0.47578153570443577
吉林,科学研究和技术服务业,2013,8.0,0.3957922605974184
吉林,水利、环境和公共设施管理业,2013,8.3,0.5811363001515862
吉林,居民服务、修理和其他服务业,2013,1.3,0.6329928585763148
吉林,教育业,2013,37.1,0.3110199808341884
吉林,卫生和社会工作,2013,17.4,0.3910500687036733
吉林,文化、体育和娱乐业,2013,3.6,0.49574940735891965
吉林,公共管理、社会保障和社会组织,2013,35.1,0.2793208238428194
吉林,农林牧渔业,2012,15.7,0.46712666401014213
吉林,采矿业,2012,16.6,0.5125208943995355
吉林,制造业,2012,64.8,0.6847175650925181
吉林,电力、热力、燃气及水生产和供应业,2012,8.9,0.5801516371950981
吉林,建筑业,2012,17.6,0.6347082232359608
吉林,交通运输、仓储和邮政业,2012,15.9,0.5359857648246004
吉林,信息传输、软件和信息技术服务业,2012,4.7,0.30552326914336103
吉林,批发和零售业,2012,9.5,0.41448412652779204
吉林,住宿和餐饮业,2012,3.0,0.7053722687093864
吉林,金融业,2012,10.9,0.2464877853992743
吉林,房地产业,2012,5.1,0.29801142930015084
吉林,租赁和商务服务业,2012,4.9,0.47578153570443577
吉林,科学研究和技术服务业,2012,7.6,0.3957922605974184
吉林,水利、环境和公共设施管理业,2012,8.2,0.5811363001515862
吉林,居民服务、修理和其他服务业,2012,0.9,0.6329928585763148
吉林,教育业,2012,37.2,0.3110199808341884
吉林,卫生和社会工作,2012,16.3,0.3910500687036733
吉林,文化、体育和娱乐业,2012,3.6,0.49574940735891965
吉林,公共管理、社会保障和社会组织,2012,33.9,0.2793208238428194
吉林,农林牧渔业,2011,16.3,0.46712666401014213
吉林,采矿业,2011,14.8,0.5125208943995355
吉林,制造业,2011,64.9,0.6847175650925181
吉林,电力、热力、燃气及水生产和供应业,2011,9.0,0.5801516371950981
吉林,建筑业,2011,13.4,0.6347082232359608
吉林,交通运输、仓储和邮政业,2011,14.3,0.5359857648246004
吉林,信息传输、软件和信息技术服务业,2011,5.8,0.30552326914336103
吉林,批发和零售业,2011,9.4,0.41448412652779204
吉林,住宿和餐饮业,2011,3.1,0.7053722687093864
吉林,金融业,2011,10.5,0.2464877853992743
吉林,房地产业,2011,5.3,0.29801142930015084
吉林,租赁和商务服务业,2011,4.4,0.47578153570443577
吉林,科学研究和技术服务业,2011,6.8,0.3957922605974184
吉林,水利、环境和公共设施管理业,2011,8.5,0.5811363001515862
吉林,居民服务、修理和其他服务业,2011,0.9,0.6329928585763148
吉林,教育业,2011,36.8,0.3110199808341884
吉林,卫生和社会工作,2011,17.5,0.3910500687036733
吉林,文化、体育和娱乐业,2011,3.7,0.49574940735891965
吉林,公共管理、社会保障和社会组织,2011,32.5,0.2793208238428194
吉林,农林牧渔业,2010,16.7,0.46712666401014213
吉林,采矿业,2010,15.6,0.5125208943995355
吉林,制造业,2010,60.8,0.6847175650925181
吉林,电力、热力、燃气及水生产和供应业,2010,8.2,0.5801516371950981
吉林,建筑业,2010,13.4,0.6347082232359608
吉林,交通运输、仓储和邮政业,2010,14.5,0.5359857648246004
吉林,信息传输、软件和信息技术服务业,2010,5.2,0.30552326914336103
吉林,批发和零售业,2010,8.9,0.41448412652779204
吉林,住宿和餐饮业,2010,3.0,0.7053722687093864
吉林,金融业,2010,10.2,0.2464877853992743
吉林,房地产业,2010,3.6,0.29801142930015084
吉林,租赁和商务服务业,2010,4.5,0.47578153570443577
